id,word,zh,theme,level,phrase,phraseZh,category,group,image,audio,art,hasImage,hasAudio
english-word-181,mouse,老鼠,动物,L1,The mouse is small.,老鼠小小的。,,,,,emoji:🐭,no,no
english-word-121,panda,熊猫,动物,L1,The panda is black and white.,熊猫是黑白的。,,,图片/panda.png,音频/panda.mp3,emoji:🐼,yes,yes
english-word-44,pig,猪,动物,L1,The pig is pink.,小猪是粉色的。,,,图片/pig.png,音频/pig.mp3,emoji:🐷,yes,yes
english-word-47,rabbit,兔子,动物,L1,The rabbit is white.,兔子是白色的。,,,图片/rabbit.png,,emoji:🐰,yes,no
english-word-129,sheep,羊,动物,L1,The sheep is white.,这只羊是白色的。,,,图片/sheep.png,音频/sheep.mp3,emoji:🐑,yes,yes
english-word-138,tiger,老虎,动物,L1,The tiger is orange.,老虎是橙色的。,,,,,emoji:🐯,no,no
english-word-78,ear,耳朵,身体,L1,Touch your ear.,摸摸你的耳朵。,,,,,emoji:👂,no,no
english-word-17,eye,眼睛,身体,L1,Close one eye.,闭上眼睛。,,,图片/eye.png,,emoji:👁,yes,no
english-word-146,face,脸,身体,L1,"Wash your face, please.",请洗脸。,,,,,emoji:😊,no,no
english-word-79,foot,脚,身体,L1,Stamp your foot.,跺一跺脚。,,,,,emoji:🦶,no,no
english-word-109,hair,头发,身体,L1,Touch your hair.,摸摸你的头发。,,,,,emoji:💇,no,no
english-word-16,hand,手,身体,L1,Hold my hand.,拉着我的手。,,,,,emoji:✋,no,no
english-word-111,head,头,身体,L1,Touch your head.,摸摸你的头。,,,,,emoji:🧑,no,no
english-word-116,mouth,嘴巴,身体,L1,Open your mouth.,张开你的嘴巴。,,,,,emoji:👄,no,no
english-word-119,nose,鼻子,身体,L1,Touch your nose.,摸摸你的鼻子。,,,图片/nose.png,,emoji:👃,yes,no
english-word-576,aunt,阿姨,家人,L1,This is my aunt.,这是我的阿姨。,,,,,emoji:👩,no,no
english-word-578,cousin,表亲,家人,L1,He is my cousin.,他是我的表亲。,,,,,emoji:🧒,no,no
english-word-468,grandfather,爷爷,家人,L1,I love my grandfather.,我爱我的爷爷。,,,,,emoji:👴,no,no
english-word-469,grandmother,奶奶,家人,L1,I love my grandmother.,我爱我的奶奶。,,,,,emoji:👵,no,no
english-word-579,uncle,叔叔,家人,L1,This is my uncle.,这是我的叔叔。,,,,,emoji:👨,no,no
english-word-09,apple,苹果,食物,L1,I like this apple.,我喜欢这个苹果。,,,图片/apple.png,音频/apple.mp3,emoji:🍎,yes,yes
english-word-10,banana,香蕉,食物,L1,A banana is yellow.,香蕉是黄色的。,,,图片/banana.png,,emoji:🍌,yes,no
english-word-48,bread,面包,食物,L1,I like bread.,我喜欢面包。,,,图片/bread.png,,emoji:🍞,yes,no
english-word-50,cake,蛋糕,食物,L1,I love cake.,我喜欢蛋糕。,,,图片/cake.png,,emoji:🎂,yes,no
english-word-87,candy,糖果,食物,L1,I like candy.,我喜欢糖果。,,,,,emoji:🍬,no,no
english-word-89,cherry,樱桃,食物,L1,I eat a cherry.,我吃一颗樱桃。,,,图片/cherry.png,,emoji:🍒,yes,no
english-word-93,cookie,饼干,食物,L1,I eat a cookie.,我吃一块饼干。,,,图片/cookie.png,,emoji:🍪,yes,no
english-word-52,egg,鸡蛋,食物,L1,I eat an egg.,我吃一个鸡蛋。,,,图片/egg.png,,emoji:🥚,yes,no
english-word-108,grape,葡萄,食物,L1,I eat a grape.,我吃一颗葡萄。,,,图片/grape.png,,emoji:🍇,yes,no
english-word-343,ice cream,冰淇淋,食物,L1,Ice cream is a useful word.,我看见冰淇淋。,,,,,emoji:🍦,no,no
english-word-51,juice,果汁,食物,L1,I drink juice.,我喝果汁。,,,,,emoji:🧃,no,no
english-word-80,milk,牛奶,食物,L1,Do you want some milk?,你想喝点牛奶吗？,,,图片/milk.png,,emoji:🥛,yes,no
english-word-118,noodles,面条,食物,L1,I eat noodles.,我吃面条。,,,图片/noodles.png,,emoji:🍜,yes,no
english-word-120,orange,橙子,食物,L1,I eat an orange.,我吃一个橘子。,,,图片/orange.png,,emoji:🍊,yes,no
english-word-122,peach,桃子,食物,L1,This peach is sweet.,这个桃子很甜。,,,图片/peach.png,,emoji:🍑,yes,no
english-word-123,pear,梨,食物,L1,I eat a pear.,我吃一个梨。,,,图片/pear.png,,emoji:🍐,yes,no
english-word-49,rice,米饭,食物,L1,I eat rice.,我吃米饭。,,,图片/rice.png,,emoji:🍚,yes,no
english-word-135,strawberry,草莓,食物,L1,I eat a strawberry.,我吃一颗草莓。,,,图片/strawberry.png,,emoji:🍓,yes,no
english-word-156,tea,茶,食物,L1,Mom drinks tea.,妈妈喝茶。,,,,,emoji:🍵,no,no
english-word-160,vegetable,蔬菜,食物,L1,Eat a vegetable.,吃一点蔬菜。,,,,,emoji:🥬,no,no
english-word-161,water,水,食物,L1,Drink some water.,喝点水。,,,,音频/water.mp3,emoji:💧,no,yes
english-word-141,watermelon,西瓜,食物,L1,The watermelon is sweet.,西瓜很甜。,,,图片/watermelon.png,,emoji:🍉,yes,no
english-word-92,cloud,云,自然,L1,A white cloud is in the sky.,天上有一朵白云。,,,图片/cloud.png,,emoji:☁️,yes,no
english-word-14,moon,月亮,自然,L1,I see the moon.,我看见月亮。,,,,,emoji:🌙,no,no
english-word-127,rain,雨,自然,L1,The rain is falling.,下雨了。,,,图片/rain.png,,emoji:🌧️,yes,no
english-word-134,snow,雪,自然,L1,The snow is white.,雪是白色的。,,,图片/snow.png,,emoji:❄,yes,no
english-word-15,star,星星,自然,L1,A star is bright.,星星亮晶晶。,,,,,emoji:⭐,no,no
english-word-13,sun,太阳,自然,L1,The sun is big.,太阳很大。,,,,音频/sun.mp3,emoji:☀,no,yes
english-word-142,wind,风,自然,L1,The wind is soft.,风轻轻的。,,,,,emoji:💨,no,no
english-word-81,bag,书包,物品,L1,This is my bag.,这是我的书包。,,,图片/bag.png,音频/bag.mp3,emoji:🎒,yes,yes
english-word-12,ball,球,物品,L1,Do you want to play ball?,你想玩球吗？,,,,,emoji:⚽,no,no
english-word-82,bed,床,物品,L1,It's time to go to bed.,该睡觉啦。,,,图片/bed.png,音频/bed.mp3,emoji:🛏️,yes,yes
english-word-184,bike,自行车,物品,L1,I ride a bike.,我骑自行车。,,,,,emoji:🚲,no,no
english-word-84,blocks,积木,物品,L1,I play with blocks.,我玩积木。,,,,,emoji:🧱,no,no
english-word-11,book,书,物品,L1,I read a book.,我在看书。,,,图片/book.png,,emoji:📖,yes,no
english-word-143,box,盒子,物品,L1,Open the box.,打开盒子。,,,,,emoji:📦,no,no
english-word-85,bubble,泡泡,物品,L1,Look at the bubble.,看这个泡泡。,,,,,emoji:🫧,no,no
english-word-183,bus,公交车,物品,L1,The bus is yellow.,公交车是黄色的。,,,图片/bus.png,,emoji:🚌,yes,no
english-word-88,car,小汽车,物品,L1,The car is red.,这辆小汽车是红色的。,,,图片/car.png,,emoji:🚗,yes,no
english-word-57,chair,椅子,物品,L1,I sit on the chair.,我坐在椅子上。,,,图片/chair.png,,emoji:🪑,yes,no
english-word-91,clock,时钟,物品,L1,Look at the clock.,看看时钟。,,,图片/clock.png,,emoji:🕐,yes,no
english-word-56,desk,书桌,物品,L1,I sit at the desk.,我坐在书桌前。,,,,,emoji:💺,no,no
english-word-97,doll,娃娃,物品,L1,This doll is cute.,这个娃娃很可爱。,,,图片/doll.png,,emoji:🪆,yes,no
english-word-144,door,门,物品,L1,Please close the door.,请把门关上。,,,图片/door.png,音频/door.mp3,emoji:🚪,yes,yes
english-word-145,dress,连衣裙,物品,L1,She has a blue dress.,她有一条蓝裙子。,,,图片/dress.png,,emoji:👗,yes,no
english-word-110,hat,帽子,物品,L1,I wear a hat.,我戴一顶帽子。,,,,,emoji:🎩,no,no
english-word-113,kite,风筝,物品,L1,I fly a kite.,我放风筝。,,,,,emoji:🪁,no,no
english-word-148,light,灯,物品,L1,"Turn off the light, please.",请关灯。,,,图片/light.png,音频/light.mp3,emoji:🔆,yes,yes
english-word-53,pen,笔,物品,L1,I write with a pen.,我用笔写字。,,,,,emoji:🖊,no,no
english-word-54,pencil,铅笔,物品,L1,I draw with a pencil.,我用铅笔画画。,,,,,emoji:✏️,no,no
english-word-150,plane,飞机,物品,L1,The plane is in the sky.,飞机在天上。,,,,,emoji:✈️,no,no
english-word-126,puzzle,拼图,物品,L1,I do a puzzle.,我玩拼图。,,,,,emoji:🧩,no,no
english-word-55,ruler,尺子,物品,L1,This is my ruler.,这是我的尺子。,,,,,emoji:📏,no,no
english-word-151,schoolbag,书包,物品,L1,My schoolbag is heavy.,我的书包有点重。,,,,,emoji:🎒,no,no
english-word-152,shirt,衬衫,物品,L1,This shirt is blue.,这件衬衫是蓝色的。,,,,,emoji:👕,no,no
english-word-130,shoe,鞋子,物品,L1,Put on your shoe.,穿上你的鞋子。,,,,,emoji:👟,no,no
english-word-153,shorts,短裤,物品,L1,I wear shorts today.,我今天穿短裤。,,,,,emoji:🩳,no,no
english-word-154,skirt,裙子,物品,L1,The skirt is pink.,这条短裙是粉色的。,,,,,emoji:🥿,no,no
english-word-155,socks,袜子,物品,L1,Put on your socks.,穿上你的袜子。,,,,,emoji:🧦,no,no
english-word-136,table,桌子,物品,L1,The book is on the table.,书在桌子上。,,,图片/table.png,,emoji:🪑,yes,no
english-word-139,toy,玩具,物品,L1,This toy is fun.,这个玩具很好玩。,,,,,emoji:🧸,no,no
english-word-159,train,火车,物品,L1,The train is long.,火车很长。,,,图片/train.png,,emoji:🚆,yes,no
english-word-30,big,大,描述,L1,A big dog runs.,一只大狗在跑。,,,,,emoji:🐘,no,no
english-word-165,down,向下,描述,L1,"Sit down, please.",请坐下。,,,,,emoji:⬇️,no,no
english-word-100,eight,八,描述,L1,I see eight stars.,我看见八颗星星。,,,图片/eight.png,,emoji:8️⃣,yes,no
english-word-102,five,五,描述,L1,I am five years old.,我五岁了。,,,,,emoji:5️⃣,no,no
english-word-103,four,四,描述,L1,I see four birds.,我看见四只鸟。,,,,,emoji:4️⃣,no,no
english-word-172,funny,有趣,描述,L1,The monkey is funny.,猴子很有趣。,,,,,emoji:🐵,no,no
english-word-178,happy,开心,描述,L1,I am happy.,我很高兴。,,,,,emoji:😄,no,no
english-word-147,hungry,饿,描述,L1,Are you hungry?,你饿了吗？,,,,,emoji:🍽,no,no
english-word-166,little,小的,描述,L1,I see a little cat.,我看见一只小猫。,,,,,emoji:🐣,no,no
english-word-60,long,长,描述,L1,The road is long.,这条路很长。,,,,,emoji:🐍,no,no
english-word-61,new,新,描述,L1,I have a new bag.,我有一个新书包。,,,图片/new.png,,emoji:✨,yes,no
english-word-117,nine,九,描述,L1,I count to nine.,我数到九。,,,,,emoji:9️⃣,no,no
english-word-62,old,旧,描述,L1,How old are you?,你几岁啦？,,,,,emoji:👴,no,no
english-word-75,one,一,描述,L1,I have one book.,我有一本书。,,,,,emoji:1️⃣,no,no
english-word-128,seven,七,描述,L1,I see seven ducks.,我看见七只鸭子。,,,,,emoji:7️⃣,no,no
english-word-59,short,矮,描述,L1,The cat is short.,这只猫很矮。,,,,,emoji:🐖,no,no
english-word-132,six,六,描述,L1,I have six crayons.,我有六支蜡笔。,,,,,emoji:6️⃣,no,no
english-word-29,small,小,描述,L1,A small bird sings.,一只小鸟在唱歌。,,,,,emoji:🐭,no,no
english-word-58,tall,高,描述,L1,The tree is tall.,这棵树很高。,,,,,emoji:🦒,no,no
english-word-137,ten,十,描述,L1,I count to ten.,我数到十。,,,,,emoji:🔟,no,no
english-word-158,thirsty,渴,描述,L1,I am thirsty.,我渴了。,,,,,emoji:🥤,no,no
english-word-77,three,三,描述,L1,I have three apples.,我有三个苹果。,,,图片/three.png,,emoji:🌟,yes,no
english-word-76,two,二,描述,L1,I see two birds.,我看见两只鸟。,,,,,emoji:2️⃣,no,no
english-word-164,up,向上,描述,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,emoji:⬆️,no,no
english-word-171,away,离开,动作,L1,The bird flies away.,小鸟飞走了。,,,,,none,no,no
english-word-32,come,来,动作,L1,May I come in?,我可以进来吗？,,,,,emoji:🚶,no,no
english-word-96,dance,跳舞,动作,L1,I like to dance.,我喜欢跳舞。,,,图片/dance.png,,emoji:💃,yes,no
english-word-35,draw,画,动作,L1,I draw a sun.,我画一个太阳。,,,,,emoji:🖍️,no,no
english-word-98,drink,喝,动作,L1,Drink some water.,喝点水。,,,,,emoji:🥤,no,no
english-word-99,eat,吃,动作,L1,"Eat your vegetables, please.",请吃蔬菜。,,,,,emoji:🍽️,no,no
english-word-169,find,找到,动作,L1,Find the red ball.,找到红球。,,,,,emoji:🔍,no,no
english-word-31,go,走,动作,L1,Let's go to school!,我们去上学吧！,,,,,emoji:🚶,no,no
english-word-167,help,帮助,动作,L1,"Help me, please.",请帮帮我。,,,,,emoji:🤝,no,no
english-word-19,jump,跳,动作,L1,Jump up high.,跳得高高的。,,,,,emoji:🦘,no,no
english-word-163,look,看,动作,L1,Look at me!,看我！,,,,音频/look.mp3,emoji:👀,no,yes
english-word-168,make,做,动作,L1,You make me happy.,你让我很开心。,,,,,emoji:🛠️,no,no
english-word-22,play,玩,动作,L1,Let's play together!,我们一起玩吧！,,,,音频/play.mp3,emoji:🎮,no,yes
english-word-33,read,读,动作,L1,I read a book.,我读一本书。,,,,,emoji:📖,no,no
english-word-18,run,跑,动作,L1,I can run fast.,我跑得很快。,,,图片/run.png,音频/run.mp3,emoji:🏃,yes,yes
english-word-173,said,说,动作,L1,Mom said hello.,妈妈说了你好。,,,,,emoji:💬,no,no
english-word-131,sing,唱歌,动作,L1,I like to sing.,我喜欢唱歌。,,,,,emoji:🎤,no,no
english-word-20,sit,坐,动作,L1,Please sit down.,请坐下。,,,图片/sit.png,,emoji:🪑,yes,no
english-word-133,sleep,睡觉,动作,L1,Did you sleep well?,你睡得好吗？,,,图片/sleep.png,,emoji:😴,yes,no
english-word-21,stand,站,动作,L1,Stand up tall.,站直一点。,,,,,emoji:🧍,no,no
english-word-140,walk,走,动作,L1,I walk to school.,我走到学校。,,,,,emoji:🚶,no,no
english-word-34,write,写,动作,L1,I write my name.,我写我的名字。,,,图片/write.png,,emoji:✍️,yes,no
english-word-566,after school,放学后,学校,L1,I play after school.,放学后我去玩。,,,,,emoji:🏫,no,no
english-word-543,april,四月,学校,L1,My birthday is in April.,我的生日在四月。,,,,,emoji:📅,no,no
english-word-544,august,八月,学校,L1,My birthday is in August.,我的生日在八月。,,,,,emoji:📅,no,no
english-word-520,bad,不好,学校,L1,Bad weather.,坏天气,,,,,emoji:😟,no,no
english-word-572,be back,回来,学校,L1,I will be back soon.,我很快回来。,,,,,emoji:👋,no,no
english-word-577,beautiful,美丽的,学校,L1,What a beautiful day!,多么美好的一天！,,,,,emoji:🌼,no,no
english-word-464,behind,在后面,学校,L1,The cat is behind the box.,猫在盒子后面。,,,,,emoji:🙈,no,no
english-word-554,birthday,生日,学校,L1,Happy birthday!,生日快乐！,,,,,emoji:🎂,no,no
english-word-521,bite,咬,学校,L1,Do not bite the apple.,不要咬苹果。,,,,,emoji:😬,no,no
english-word-463,blackboard,黑板,学校,L1,Write on the blackboard.,写在黑板上,,,,,emoji:⬛,no,no
english-word-518,body,身体,学校,L1,Healthy body.,健康的身体,,,,,emoji:🧍,no,no
english-word-478,bookshop,书店,学校,L1,We go to the bookshop.,我们去书店。,,,,,emoji:📚,no,no
english-word-470,boy,男孩,学校,L1,Good boy / good girl!,好孩子！,,,,,emoji:👦,no,no
english-word-538,cap,帽子,学校,L1,Wear a cap.,戴鸭舌帽,,,,,emoji:🧢,no,no
english-word-487,card,卡片,学校,L1,This is my card.,这是我的卡片。,,,,,emoji:🃏,no,no
english-word-591,children,孩子们,学校,L1,The children are playing.,孩子们在玩。,,,,,emoji:🧒,no,no
english-word-483,christmas,圣诞节,学校,L1,Merry Christmas!,圣诞快乐！,,,,,emoji:🎄,no,no
english-word-484,christmas tree,圣诞树,学校,L1,I see a Christmas tree.,我看见一棵圣诞树。,,,,,emoji:🎄,no,no
english-word-515,class,班级,学校,L1,Our class is fun.,我们班很好玩。,,,,,emoji:🏫,no,no
english-word-471,classmate,同班同学,学校,L1,My classmate.,我的同学,,,,,emoji:👫,no,no
english-word-558,classroom,教室,学校,L1,Bright classroom.,明亮的教室,,,,,emoji:🏫,no,no
english-word-584,cleaning the room,正在打扫房间,学校,L1,I am cleaning the room.,我在打扫房间。,,,,,emoji:🧹,no,no
english-word-494,cloudy,多云,学校,L1,Cloudy weather.,多云的天气,,,,,emoji:☁️,no,no
english-word-531,cola,可乐,学校,L1,I drink cola.,我喝可乐。,,,,,emoji:🥤,no,no
english-word-462,colour,颜色,学校,L1,What colour is it?,这是什么颜色？,,,,,emoji:🎨,no,no
english-word-557,computer class,计算机课,学校,L1,I have computer class.,我有电脑课。,,,,,emoji:💻,no,no
english-word-585,cooking dinner,正在做饭,学校,L1,Mom is cooking dinner.,妈妈在做晚饭。,,,,,emoji:🍳,no,no
english-word-545,december,十二月,学校,L1,My birthday is in December.,我的生日在十二月。,,,,,emoji:📅,no,no
english-word-555,delicious,好吃,学校,L1,The cake is delicious.,蛋糕很好吃。,,,,,none,no,no
english-word-595,dining room,餐厅,学校,L1,We eat in the dining room.,我们在餐厅吃饭。,,,,,emoji:🍽️,no,no
english-word-567,draw pictures,画画,学校,L1,I like to draw pictures.,我喜欢画画。,,,,,emoji:🖍️,no,no
english-word-508,eat breakfast,吃早饭,学校,L1,I eat breakfast.,我吃早饭。,,,,,emoji:🍳,no,no
english-word-509,eat dinner,吃晚饭,学校,L1,I eat dinner.,我吃晚饭。,,,,,emoji:🍽️,no,no
english-word-510,eat lunch,吃午饭,学校,L1,I eat lunch.,我吃午饭。,,,,,emoji:🍱,no,no
english-word-504,eleven,十一,学校,L1,Eleven people.,十一个人,,,图片/eleven.png,,emoji:1️⃣,yes,no
english-word-512,every day,每天,学校,L1,I brush my teeth every day.,我每天刷牙。,,,,,emoji:📅,no,no
english-word-592,everyone,每人,学校,L1,Everyone is happy.,大家都开心。,,,,,emoji:👨‍👩‍👧‍👦,no,no
english-word-485,father christmas,圣诞老人,学校,L1,Father Christmas is coming.,圣诞老人来了。,,,,,emoji:🎅,no,no
english-word-502,favourite,特别喜爱的,学校,L1,Red is my favourite.,红色是我最喜欢的。,,,,,emoji:⭐,no,no
english-word-546,february,二月,学校,L1,My birthday is in February.,我的生日在二月。,,,,,emoji:📅,no,no
english-word-586,feeding the fish,正在喂鱼,学校,L1,I am feeding the fish.,我在喂鱼。,,,,,emoji:🐠,no,no
english-word-519,feet,脚,学校,L1,I have two feet.,我有两只脚。,,,,,emoji:🦶,no,no
english-word-559,floor,地板,学校,L1,Sit on the floor.,坐在地板上。,,,,,emoji:🪵,no,no
english-word-490,fly a kite,放风筝,学校,L1,I fly a kite.,我放风筝。,,,,,emoji:🪁,no,no
english-word-597,for rent,供出租,学校,L1,This house is for rent.,这房子在出租。,,,,,emoji:🏠,no,no
english-word-472,girl,女孩,学校,L1,Good boy / good girl!,好孩子！,,,,,emoji:👧,no,no
english-word-511,go to bed,上床睡觉,学校,L1,It's time to go to bed.,该睡觉啦。,,,,,emoji:🛏️,no,no
english-word-516,grade,年级,学校,L1,I am in this grade.,我在这个年级。,,,,,emoji:🎒,no,no
english-word-482,grass,草坪,学校,L1,Green grass.,绿绿的草,,,图片/grass.png,,emoji:🌿,yes,no
english-word-476,handsome,英俊的,学校,L1,He is handsome.,他很帅。,,,,,emoji:😎,no,no
english-word-479,hospital,医院,学校,L1,Go to the hospital when sick.,生病了去医院,,,图片/hospital.png,,emoji:🏥,yes,no
english-word-517,how old,多大年龄,学校,L1,How old are you?,你几岁啦？,,,,,emoji:🎂,no,no
english-word-526,ice-cream,冰淇淋,学校,L1,Ice-cream is a useful word.,我看见冰淇淋。,,,,,emoji:🍦,no,no
english-word-593,in one hour,一小时之后,学校,L1,In one hour is a useful word.,我看见一小时之后。,,,,,emoji:⏰,no,no
english-word-547,january,一月,学校,L1,My birthday is in January.,我的生日在一月。,,,,,emoji:📅,no,no
english-word-548,july,七月,学校,L1,My birthday is in July.,我的生日在七月。,,,,,emoji:📅,no,no
english-word-549,june,六月,学校,L1,My birthday is in June.,我的生日在六月。,,,,,emoji:📅,no,no
english-word-522,kick,踢,学校,L1,Kick the ball.,踢球。,,,,,emoji:⚽,no,no
english-word-499,let's,我们一起,学校,L1,Let's brush our teeth.,我们一起刷牙吧。,,,,,emoji:🤝,no,no
english-word-560,library,图书馆,学校,L1,Read books in the library.,去图书馆看书,,,,,emoji:📚,no,no
english-word-587,listening to music,听音乐,学校,L1,I am listening to music.,我在听音乐。,,,,,emoji:🎧,no,no
english-word-536,look for,寻找,学校,L1,I look for my bag.,我在找书包。,,,,,emoji:🔍,no,no
english-word-539,look forward to,盼望，期待,学校,L1,I look forward to playtime.,我盼着课间。,,,,,emoji:✨,no,no
english-word-581,lost,丢了,学校,L1,I lost my hat.,我把帽子弄丢了。,,,,,emoji:😢,no,no
english-word-491,make a model plane,做飞机模型,学校,L1,I make a model plane.,我做飞机模型。,,,,,emoji:✈️,no,no
english-word-492,make a snowman,堆雪人,学校,L1,We make a snowman.,我们堆雪人。,,,,,emoji:⛄,no,no
english-word-473,man,男人,学校,L1,The man is tall.,那个男人很高。,,,,,emoji:👨,no,no
english-word-550,march,三月,学校,L1,My birthday is in March.,我的生日在三月。,,,,,emoji:📅,no,no
english-word-527,meat,肉,学校,L1,I do not eat meat.,我不吃肉。,,,,,emoji:🥩,no,no
english-word-489,merry,开心,学校,L1,Merry Christmas!,圣诞快乐！,,,,,emoji:😄,no,no
english-word-475,name,名字,学校,L1,What's your name?,你叫什么名字？,,,,,emoji:🏷️,no,no
english-word-465,near,距离近,学校,L1,Near at hand.,近在眼前,,,,,emoji:🏠,no,no
english-word-486,new year,新年,学校,L1,Happy New Year!,新年快乐！,,,,,emoji:🎆,no,no
english-word-551,november,十一月,学校,L1,My birthday is in November.,我的生日在十一月。,,,,,emoji:📅,no,no
english-word-552,october,十月,学校,L1,My birthday is in October.,我的生日在十月。,,,,,emoji:📅,no,no
english-word-580,ok,好的,学校,L1,"OK, I can help.",好的，我可以帮忙。,,,,,emoji:👌,no,no
english-word-556,party,派对,学校,L1,We have a party.,我们开派对。,,,,,emoji:🎉,no,no
english-word-533,pet,宠物,学校,L1,My pet.,我的宠物,,,,,emoji:🐾,no,no
english-word-568,play chess,下棋,学校,L1,Dad can play chess.,爸爸会下棋。,,,,,emoji:♟️,no,no
english-word-569,play sports,做体育运动,学校,L1,I play sports.,我做运动。,,,,,emoji:🏅,no,no
english-word-594,play with,一起玩,学校,L1,Come play with me.,来和我玩。,,,,,emoji:🧸,no,no
english-word-561,playground,操场,学校,L1,Play on the playground.,在操场上玩,,,,,emoji:🛝,no,no
english-word-506,playtime,课间休息,学校,L1,It is playtime now.,现在是课间休息。,,,,,emoji:🛝,no,no
english-word-528,potato,土豆,学校,L1,Potato is round.,土豆是圆的,,,图片/potato.png,,emoji:🥔,yes,no
english-word-488,present,礼物,学校,L1,This present is for you.,这个礼物给你。,,,,,emoji:🎁,no,no
english-word-495,rainy,下雨,学校,L1,Rainy weather.,下雨的天气,,,图片/rainy.png,,emoji:🌧️,yes,no
english-word-570,read books,看书,学校,L1,I read books.,我看书。,,,,,emoji:📖,no,no
english-word-573,really,真的,学校,L1,Is it really true?,这是真的吗？,,,,,emoji:😮,no,no
english-word-493,ride a bike,骑自行车,学校,L1,I ride a bike.,我骑自行车。,,,,,emoji:🚲,no,no
english-word-565,room,房间,学校,L1,My room.,我的房间,,,,,emoji:🚪,no,no
english-word-503,season,季节,学校,L1,Four seasons.,四个季节,,,,,emoji:🍂,no,no
english-word-562,second,第二,学校,L1,I am in second place.,我是第二名。,,,图片/second.png,,emoji:🥈,yes,no
english-word-553,september,九月,学校,L1,My birthday is in September.,我的生日在九月。,,,,,emoji:📅,no,no
english-word-532,shopping list,购物单,学校,L1,This is my shopping list.,这是购物单。,,,,,emoji:🛒,no,no
english-word-540,should,应该,学校,L1,We should wash hands.,我们应该洗手。,,,,,emoji:👉,no,no
english-word-571,sing songs,唱歌,学校,L1,We sing songs.,我们唱歌。,,,,,emoji:🎤,no,no
english-word-534,snake,蛇,学校,L1,Long snake.,长长的蛇,,,,,emoji:🐍,no,no
english-word-496,snowy,下雪,学校,L1,Snowy weather.,下雪的天气,,,图片/snowy.png,,emoji:❄️,yes,no
