id,word,zh,theme,level,phrase,phraseZh,category,group,image,audio,art,hasImage,hasAudio
english-word-316,clean,干净,高频词,L1,Clean up your toys.,收拾好你的玩具。,,,图片/clean.png,,emoji:🧼,yes,no
english-word-283,cold,冷,高频词,L1,It's very cold.,天气很冷。,,,,,emoji:🥶,no,no
english-word-243,could,能够,高频词,L1,I know could.,我认识能够。,,,,,none,no,no
english-word-317,cut,切,高频词,L1,I know cut.,我认识切。,,,,,emoji:✂️,no,no
english-word-205,did,做了,高频词,L1,Did you sleep well?,你睡得好吗？,,,,,none,no,no
english-word-206,do,做,高频词,L1,Do you want some milk?,你想喝点牛奶吗？,,,,,emoji:🙌,no,no
english-word-284,does,做,高频词,L1,I know does.,我认识做。,,,,,none,no,no
english-word-318,done,做完,高频词,L1,Well done!,做得好！,,,,,none,no,no
english-word-244,every,每个,高频词,L1,I know every.,我认识每个。,,,,,none,no,no
english-word-319,fall,落下,高频词,L1,I know fall.,我认识落下。,,,,,emoji:🍂,no,no
english-word-320,far,远,高频词,L1,I know far.,我认识远。,,,,,none,no,no
english-word-285,fast,快,高频词,L1,I know fast.,我认识快。,,,,,emoji:⚡,no,no
english-word-286,first,第一,高频词,L1,I know first.,我认识第一。,,,图片/first.png,,none,yes,no
english-word-245,fly,飞,高频词,L1,I know fly.,我认识飞。,,,,,emoji:🕊️,no,no
english-word-188,for,为了,高频词,L1,It's time for breakfast.,该吃早餐啦。,,,,,none,no,no
english-word-287,found,找到了,高频词,L1,I know found.,我认识找到了。,,,,,none,no,no
english-word-246,from,从,高频词,L1,I know from.,我认识从。,,,,,none,no,no
english-word-321,full,满,高频词,L1,I am full.,我吃饱了。,,,,,none,no,no
english-word-288,gave,给了,高频词,L1,I know gave.,我认识给了。,,,,,none,no,no
english-word-207,get,得到,高频词,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,none,no,no
english-word-247,give,给,高频词,L1,Give me a hug.,抱抱我。,,,,,none,no,no
english-word-289,goes,去,高频词,L1,I know goes.,我认识去。,,,,,none,no,no
english-word-248,going,正在去,高频词,L1,Where are we going today?,我们今天去哪儿？,,,,,none,no,no
english-word-208,good,好,高频词,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,emoji:👍,no,no
english-word-322,got,得到了,高频词,L1,I know got.,我认识得到了。,,,,,none,no,no
english-word-323,grow,生长,高频词,L1,I know grow.,我认识生长。,,,,,emoji:🌱,no,no
english-word-249,had,有过,高频词,L1,I know had.,我认识有过。,,,,,none,no,no
english-word-250,has,有,高频词,L1,I know has.,我认识有。,,,,,none,no,no
english-word-209,have,有,高频词,L1,Have a nice day!,祝你今天愉快！,,,,,none,no,no
english-word-251,her,她的,高频词,L1,I know her.,我认识她的。,,,,,none,no,no
english-word-252,him,他,高频词,L1,I know him.,我认识他。,,,,,none,no,no
english-word-253,his,他的,高频词,L1,I know his.,我认识他的。,,,,,none,no,no
english-word-324,hold,拿着,高频词,L1,Hold my hand.,拉着我的手。,,,,,emoji:🤲,no,no
english-word-325,hot,热,高频词,L1,It's very hot.,天气很热。,,,,,emoji:🥵,no,no
english-word-254,how,怎样,高频词,L1,How old are you?,你几岁啦？,,,图片/how.png,,emoji:❓,yes,no
english-word-326,hurt,疼,高频词,L1,I know hurt.,我认识疼。,,,,,emoji:🩹,no,no
english-word-189,i,我,高频词,L1,Yummy! I like it!,真好吃！我喜欢！,,,,,emoji:😊,no,no
english-word-327,if,如果,高频词,L1,I know if.,我认识如果。,,,,,none,no,no
english-word-190,in,在里面,高频词,L1,May I come in?,我可以进来吗？,,,,,none,no,no
english-word-210,into,进入,高频词,L1,I know into.,我认识进入。,,,,,none,no,no
english-word-191,is,是,高频词,L1,My name is ...,我叫……,,,,,emoji:✅,no,no
english-word-290,its,它的,高频词,L1,I know its.,我认识它的。,,,,,none,no,no
english-word-255,just,只是,高频词,L1,I know just.,我认识只是。,,,,,none,no,no
english-word-328,keep,保持,高频词,L1,Keep going!,继续加油！,,,,,none,no,no
english-word-329,kind,善良,高频词,L1,I know kind.,我认识善良。,,,图片/kind.png,,none,yes,no
english-word-256,know,知道,高频词,L1,I don't know.,我不知道。,,,,,none,no,no
english-word-330,laugh,笑,高频词,L1,I know laugh.,我认识笑。,,,,,emoji:😂,no,no
english-word-257,let,让,高频词,L1,Let's brush our teeth.,我们一起刷牙吧。,,,,,none,no,no
english-word-258,live,住,高频词,L1,I know live.,我认识住。,,,,,none,no,no
english-word-291,made,做了,高频词,L1,I know made.,我认识做了。,,,,,none,no,no
english-word-292,many,许多,高频词,L1,I know many.,我认识许多。,,,,,emoji:⭐,no,no
english-word-259,may,可以,高频词,L1,May I come in?,我可以进来吗？,,,,,none,no,no
english-word-331,much,许多,高频词,L1,I know much.,我认识许多。,,,,,none,no,no
english-word-211,must,必须,高频词,L1,I know must.,我认识必须。,,,,,none,no,no
english-word-192,my,我的,高频词,L1,Hold my hand.,拉着我的手。,,,,,none,no,no
english-word-332,myself,我自己,高频词,L1,I know myself.,我认识我自己。,,,,,none,no,no
english-word-333,never,从不,高频词,L1,I know never.,我认识从不。,,,,,none,no,no
english-word-193,not,不,高频词,L1,I know not.,我认识不。,,,,,emoji:🚫,no,no
english-word-212,now,现在,高频词,L1,I know now.,我认识现在。,,,,,none,no,no
english-word-260,of,的,高频词,L1,I am proud of you.,我为你骄傲。,,,,,none,no,no
english-word-293,off,离开,高频词,L1,"Turn off the light, please.",请关灯。,,,,,none,no,no
english-word-213,on,在上面,高频词,L1,Put on your shoes.,穿上你的鞋子。,,,,,none,no,no
english-word-261,once,一次,高频词,L1,I know once.,我认识一次。,,,,,none,no,no
english-word-334,only,只有,高频词,L1,I know only.,我认识只有。,,,,,none,no,no
english-word-262,open,打开,高频词,L1,I know open.,我认识打开。,,,,,emoji:📬,no,no
english-word-294,or,或者,高频词,L1,Do you want red or blue?,你要红色还是蓝色？,,,,,emoji:🔀,no,no
english-word-214,our,我们的,高频词,L1,Let's brush our teeth.,我们一起刷牙吧。,,,,,none,no,no
english-word-215,out,出去,高频词,L1,I know out.,我认识出去。,,,,,none,no,no
english-word-263,over,在上面,高频词,L1,I know over.,我认识在上面。,,,,,none,no,no
english-word-335,own,自己的,高频词,L1,I know own.,我认识自己的。,,,,,none,no,no
english-word-336,pick,挑选,高频词,L1,I know pick.,我认识挑选。,,,,,emoji:🌼,no,no
english-word-216,pretty,漂亮,高频词,L1,I know pretty.,我认识漂亮。,,,,,emoji:💅,no,no
english-word-295,pull,拉,高频词,L1,I know pull.,我认识拉。,,,,,emoji:🪢,no,no
english-word-264,put,放,高频词,L1,Put on your shoes.,穿上你的鞋子。,,,,,emoji:📥,no,no
english-word-217,ran,跑了,高频词,L1,I know ran.,我认识跑了。,,,,,emoji:🏃,no,no
english-word-218,ride,骑,高频词,L1,I know ride.,我认识骑。,,,,,emoji:🚲,no,no
english-word-296,right,对,高频词,L1,I know right.,我认识对。,,,,,none,no,no
english-word-265,round,圆的,高频词,L1,I know round.,我认识圆的。,,,,,emoji:🔵,no,no
english-word-219,saw,看见了,高频词,L1,I know saw.,我认识看见了。,,,,,emoji:👀,no,no
english-word-220,say,说,高频词,L1,I know say.,我认识说。,,,,,emoji:💬,no,no
english-word-337,show,展示,高频词,L1,I know show.,我认识展示。,,,,,emoji:👉,no,no
english-word-221,so,所以,高频词,L1,That was so fun!,太好玩了！,,,,,none,no,no
english-word-266,some,一些,高频词,L1,Do you want some milk?,你想喝点牛奶吗？,,,,,none,no,no
english-word-222,soon,很快,高频词,L1,I know soon.,我认识很快。,,,,,none,no,no
english-word-338,start,开始,高频词,L1,I know start.,我认识开始。,,,,,emoji:🚦,no,no
english-word-267,stop,停,高频词,L1,I know stop.,我认识停。,,,,,emoji:🛑,no,no
english-word-268,take,拿,高频词,L1,Take a bath.,洗个澡。,,,,,emoji:👜,no,no
english-word-297,tell,告诉,高频词,L1,Let me tell you a story.,我给你讲个故事吧。,,,,,none,no,no
english-word-223,that,那个,高频词,L1,That was so fun!,太好玩了！,,,,,none,no,no
english-word-194,the,这,高频词,L1,"Turn off the light, please.",请关灯。,,,,,emoji:👉,no,no
english-word-298,their,他们的,高频词,L1,I know their.,我认识他们的。,,,,,none,no,no
english-word-269,them,他们,高频词,L1,I know them.,我认识他们。,,,,,none,no,no
english-word-270,then,然后,高频词,L1,I know then.,我认识然后。,,,,,none,no,no
english-word-224,there,那里,高频词,L1,I know there.,我认识那里。,,,,,none,no,no
english-word-299,these,这些,高频词,L1,I know these.,我认识这些。,,,,,none,no,no
english-word-271,think,想,高频词,L1,I know think.,我认识想。,,,,,emoji:💭,no,no
english-word-225,this,这个,高频词,L1,What color is this?,这是什么颜色？,,,,,none,no,no
english-word-300,those,那些,高频词,L1,I know those.,我认识那些。,,,,,none,no,no
english-word-195,to,到,高频词,L1,Good morning! Time to get up!,早上好！该起床啦！,,,,,none,no,no
english-word-339,today,今天,高频词,L1,Where are we going today?,我们今天去哪儿？,,,,,emoji:📆,no,no
english-word-340,together,一起,高频词,L1,Let's play together!,我们一起玩吧！,,,,,emoji:🤝,no,no
english-word-226,too,也,高频词,L1,I know too.,我认识也。,,,,,none,no,no
english-word-341,try,尝试,高频词,L1,"Try again, you'll get it.",再试一次，你能做到的。,,,,,emoji:💪,no,no
english-word-227,under,在下面,高频词,L1,I know under.,我认识在下面。,,,,,emoji:⬇️,no,no
english-word-301,upon,在之上,高频词,L1,I know upon.,我认识在之上。,,,,,none,no,no
english-word-302,us,我们,高频词,L1,I know us.,我认识我们。,,,,,none,no,no
english-word-303,use,用,高频词,L1,I know use.,我认识用。,,,,,none,no,no
english-word-304,very,非常,高频词,L1,It's very cold.,天气很冷。,,,,,none,no,no
english-word-228,want,想要,高频词,L1,Do you want some milk?,你想喝点牛奶吗？,,,,,emoji:🙋,no,no
english-word-342,warm,暖和,高频词,L1,I know warm.,我认识暖和。,,,,,emoji:🧣,no,no
english-word-229,was,是,高频词,L1,That was so fun!,太好玩了！,,,,,none,no,no
english-word-305,wash,洗,高频词,L1,"Wash your face, please.",请洗脸。,,,,,emoji:🧼,no,no
english-word-230,well,好,高频词,L1,Did you sleep well?,你睡得好吗？,,,,,none,no,no
english-word-231,went,去了,高频词,L1,I know went.,我认识去了。,,,,,none,no,no
english-word-272,were,是,高频词,L1,I know were.,我认识是。,,,,,none,no,no
english-word-232,what,什么,高频词,L1,What a beautiful day!,多么美好的一天！,,,,,emoji:❓,no,no
english-word-273,when,什么时候,高频词,L1,I know when.,我认识什么时候。,,,,,emoji:⏰,no,no
english-word-306,which,哪一个,高频词,L1,I know which.,我认识哪一个。,,,,,none,no,no
english-word-233,who,谁,高频词,L1,I know who.,我认识谁。,,,,,emoji:👤,no,no
english-word-307,why,为什么,高频词,L1,I know why.,我认识为什么。,,,,,emoji:🤔,no,no
english-word-234,will,将,高频词,L1,I know will.,我认识将。,,,,,none,no,no
english-word-308,wish,希望,高频词,L1,I know wish.,我认识希望。,,,,,emoji:🌠,no,no
english-word-235,with,和,高频词,L1,I know with.,我认识和。,,,,,none,no,no
english-word-309,work,工作,高频词,L1,I know work.,我认识工作。,,,,,emoji:💼,no,no
english-word-310,would,会,高频词,L1,I know would.,我认识会。,,,,,none,no,no
english-word-311,your,你的,高频词,L1,"Wash your face, please.",请洗脸。,,,,,none,no,no
